date,SiteName,solar.time,DO.obs,DO.sat,depth,temp.water,light,DO.mod
2017-07-27,South Fork Mink Creek,2017-07-27T16:31:00Z,7.64,9.432098765432098,0.112053571,18.08,1178.7462382243432,7.702206864243674
2017-07-27,South Fork Mink Creek,2017-07-27T16:36:00Z,7.59,9.45205479452055,0.112053571,18.03,1146.4506250949128,7.697655895424814
2017-07-27,South Fork Mink Creek,2017-07-27T16:41:00Z,7.57,9.450686641697878,0.112053571,18,1113.861155530038,7.693355104078686
2017-07-27,South Fork Mink Creek,2017-07-27T16:46:00Z,7.55,9.461152882205514,0.112053571,17.96,1080.9933403995433,7.6892228539605565
2017-07-27,South Fork Mink Creek,2017-07-27T16:51:00Z,7.54,9.472361809045227,0.112053571,17.91,1047.8628231045136,7.685355891296488
2017-07-27,South Fork Mink Creek,2017-07-27T16:56:00Z,7.56,9.485570890840652,0.112053571,17.86,1014.4853720285822,7.681768938637237
2017-07-27,South Fork Mink Creek,2017-07-27T17:01:00Z,7.56,9.485570890840652,0.112053571,17.81,980.8768731381964,7.6783616913875825
2017-07-27,South Fork Mink Creek,2017-07-27T17:06:00Z,7.54,9.496221662468514,0.112053571,17.77,947.0533223146648,7.675113085119413
2017-07-27,South Fork Mink Creek,2017-07-27T17:11:00Z,7.53,9.507575757575758,0.112053571,17.73,913.0308178224952,7.67212068881443
2017-07-27,South Fork Mink Creek,2017-07-27T17:16:00Z,7.52,9.518987341772151,0.112053571,17.68,878.825552646348,7.669382385228489
2017-07-27,South Fork Mink Creek,2017-07-27T17:21:00Z,7.49,9.54140127388535,0.112053571,17.61,844.4538067039917,7.666974974435131
2017-07-27,South Fork Mink Creek,2017-07-27T17:26:00Z,7.45,9.539052496798977,0.112053571,17.55,809.9319392053789,7.664772112791849
2017-07-27,South Fork Mink Creek,2017-07-27T17:31:00Z,7.44,9.550706033376123,0.112053571,17.5,775.2763807579515,7.662687034271406
2017-07-27,South Fork Mink Creek,2017-07-27T17:36:00Z,7.44,9.562982005141388,0.112053571,17.45,740.5036256572544,7.660844970134533
2017-07-27,South Fork Mink Creek,2017-07-27T17:41:00Z,7.44,9.575289575289576,0.112053571,17.42,705.6302239236481,7.659255183671854
2017-07-27,South Fork Mink Creek,2017-07-27T17:46:00Z,7.45,9.575835475578407,0.112053571,17.38,670.6727735110825,7.657818636620184
2017-07-27,South Fork Mink Creek,2017-07-27T17:51:00Z,7.46,9.588688946015424,0.112053571,17.33,635.6479124051281,7.656528798966057
2017-07-27,South Fork Mink Creek,2017-07-27T17:56:00Z,7.44,9.587628865979383,0.112053571,17.28,600.5723106230233,7.655365499740313
2017-07-27,South Fork Mink Creek,2017-07-27T18:01:00Z,7.43,9.61190168175938,0.112053571,17.23,565.4626623890761,7.654421830712144
2017-07-27,South Fork Mink Creek,2017-07-27T18:06:00Z,7.41,9.610894941634243,0.112053571,17.19,530.3356780777088,7.653698566850675
2017-07-27,South Fork Mink Creek,2017-07-27T18:11:00Z,7.41,9.623376623376624,0.112053571,17.13,495.2080763733607,7.653088590145149
2017-07-27,South Fork Mink Creek,2017-07-27T18:16:00Z,7.41,9.635890767230169,0.112053571,17.06,460.0965761997178,7.652689889788872
2017-07-27,South Fork Mink Creek,2017-07-27T18:21:00Z,7.38,9.659685863874346,0.112053571,16.99,425.0178888471863,7.652588085398493
2017-07-27,South Fork Mink Creek,2017-07-27T18:26:00Z,7.39,9.672774869109947,0.112053571,16.92,389.98871001907304,7.65278207303529
2017-07-27,South Fork Mink Creek,2017-07-27T18:31:00Z,7.38,9.68503937007874,0.112053571,16.87,355.025711800941,7.653178787625856
2017-07-27,South Fork Mink Creek,2017-07-27T18:36:00Z,7.36,9.696969696969697,0.112053571,16.81,320.1455348099501,7.653768901624576
2017-07-27,South Fork Mink Creek,2017-07-27T18:41:00Z,7.35,9.696569920844327,0.112053571,16.75,285.364780301752,7.654439478683439
2017-07-27,South Fork Mink Creek,2017-07-27T18:46:00Z,7.34,9.70899470899471,0.112053571,16.7,250.70000207585662,7.655197140522373
2017-07-27,South Fork Mink Creek,2017-07-27T18:51:00Z,7.34,9.72185430463576,0.112053571,16.65,216.16769887323963,7.656153951906818
2017-07-27,South Fork Mink Creek,2017-07-27T18:56:00Z,7.33,9.734395750332006,0.112053571,16.59,181.78430630233035,7.657302486188651
2017-07-27,South Fork Mink Creek,2017-07-27T19:01:00Z,7.32,9.74700399467377,0.112053571,16.54,147.56618915461527,7.6586368121486315
2017-07-27,South Fork Mink Creek,2017-07-27T19:06:00Z,7.33,9.760319573901466,0.112053571,16.48,113.52963350638088,7.66015947943834
2017-07-27,South Fork Mink Creek,2017-07-27T19:11:00Z,7.32,9.76,0.112053571,16.42,79.69083904946676,7.661756171474879
2017-07-27,South Fork Mink Creek,2017-07-27T19:16:00Z,7.35,9.786950732356859,0.112053571,16.35,46.065911379439946,7.663532095421431
2017-07-27,South Fork Mink Creek,2017-07-27T19:21:00Z,7.33,9.786381842456608,0.112053571,16.32,12.67085425076665,7.665495343988958
2017-07-27,South Fork Mink Creek,2017-07-27T19:26:00Z,7.31,9.785809906291833,0.112053571,16.28,0,7.667416720379306
2017-07-27,South Fork Mink Creek,2017-07-27T19:31:00Z,7.32,9.8123324396782845,0.112053571,16.23,0,7.669486379327934
2017-07-27,South Fork Mink Creek,2017-07-27T19:36:00Z,7.34,9.825970548862115,0.112053571,16.17,0,7.671799847140499
2017-07-27,South Fork Mink Creek,2017-07-27T19:41:00Z,7.38,9.84,0.112053571,16.09,0,7.674236799440121
2017-07-27,South Fork Mink Creek,2017-07-27T19:46:00Z,7.38,9.853137516688918,0.112053571,16.04,0,7.676795212529606
2017-07-27,South Fork Mink Creek,2017-07-27T19:51:00Z,7.38,9.853137516688918,0.112053571,16,0,7.679377278952324
2017-07-27,South Fork Mink Creek,2017-07-27T19:56:00Z,7.38,9.866310160427807,0.112053571,15.95,0,7.6819826413837875
2017-07-27,South Fork Mink Creek,2017-07-27T20:01:00Z,7.36,9.865951742627347,0.112053571,15.91,0,7.68460802733474
2017-07-27,South Fork Mink Creek,2017-07-27T20:06:00Z,7.37,9.89261744966443,0.112053571,15.86,0,7.6873618864081275
2017-07-27,South Fork Mink Creek,2017-07-27T20:11:00Z,7.37,9.89261744966443,0.112053571,15.82,0,7.6902449403004836
2017-07-27,South Fork Mink Creek,2017-07-27T20:16:00Z,7.39,9.906166219839141,0.112053571,15.76,0,7.693144035753964
2017-07-27,South Fork Mink Creek,2017-07-27T20:21:00Z,7.41,9.919678714859439,0.112053571,15.7,0,7.696158321975234
2017-07-27,South Fork Mink Creek,2017-07-27T20:26:00Z,7.43,9.933155080213904,0.112053571,15.65,0,7.699289593036301
2017-07-27,South Fork Mink Creek,2017-07-27T20:31:00Z,7.43,9.933155080213904,0.112053571,15.62,0,7.702441214388107
2017-07-27,South Fork Mink Creek,2017-07-27T20:36:00Z,7.44,9.946524064171124,0.112053571,15.57,0,7.705611774510282
2017-07-27,South Fork Mink Creek,2017-07-27T20:41:00Z,7.44,9.95983935742972,0.112053571,15.53,0,7.708902944950478
2017-07-27,South Fork Mink Creek,2017-07-27T20:46:00Z,7.43,9.959785522788204,0.112053571,15.48,0,7.712205029359795
2017-07-27,South Fork Mink Creek,2017-07-27T20:51:00Z,7.42,9.97311827956989,0.112053571,15.43,0,7.715513017158359
2017-07-27,South Fork Mink Creek,2017-07-27T20:56:00Z,7.45,9.986595174262735,0.112053571,15.37,0,7.718930048695647
2017-07-27,South Fork Mink Creek,2017-07-27T21:01:00Z,7.46,10,0.112053571,15.32,0,7.722454555175753
2017-07-27,South Fork Mink Creek,2017-07-27T21:06:00Z,7.46,10,0.112053571,15.27,0,7.72598196121174
2017-07-27,South Fork Mink Creek,2017-07-27T21:11:00Z,7.46,10.026881720430106,0.112053571,15.23,0,7.729623895759052
2017-07-27,South Fork Mink Creek,2017-07-27T21:16:00Z,7.46,10.026881720430106,0.112053571,15.18,0,7.733378432058194
2017-07-27,South Fork Mink Creek,2017-07-27T21:21:00Z,7.47,10.04032258064516,0.112053571,15.14,0,7.73713662592139
2017-07-27,South Fork Mink Creek,2017-07-27T21:26:00Z,7.45,10.040431266846362,0.112053571,15.11,0,7.74090895837067
2017-07-27,South Fork Mink Creek,2017-07-27T21:31:00Z,7.47,10.053835800807537,0.112053571,15.06,0,7.744689909349773
2017-07-27,South Fork Mink Creek,2017-07-27T21:36:00Z,7.46,10.067476383265857,0.112053571,15,0,7.748571818482942
2017-07-27,South Fork Mink Creek,2017-07-27T21:41:00Z,7.48,10.080862533692724,0.112053571,14.94,0,7.752547695440473
2017-07-27,South Fork Mink Creek,2017-07-27T21:46:00Z,7.5,10.09421265141319,0.112053571,14.89,0,7.756618222756211
2017-07-27,South Fork Mink Creek,2017-07-27T21:51:00Z,7.54,10.107238605898123,0.112053571,14.83,0,7.760778676776212
2017-07-27,South Fork Mink Creek,2017-07-27T21:56:00Z,7.56,10.120481927710843,0.112053571,14.78,0,7.765026444462864
2017-07-27,South Fork Mink Creek,2017-07-27T22:01:00Z,7.57,10.120320855614974,0.112053571,14.74,0,7.769266157587464
2017-07-27,South Fork Mink Creek,2017-07-27T22:06:00Z,7.57,10.133868808567604,0.112053571,14.7,0,7.773505063120564
2017-07-27,South Fork Mink Creek,2017-07-27T22:11:00Z,7.57,10.14745308310992,0.112053571,14.67,0,7.777855791994114
2017-07-27,South Fork Mink Creek,2017-07-27T22:16:00Z,7.57,10.14745308310992,0.112053571,14.64,0,7.782215248556061
2017-07-27,South Fork Mink Creek,2017-07-27T22:21:00Z,7.59,10.160642570281125,0.112053571,14.58,0,7.786565266146382
2017-07-27,South Fork Mink Creek,2017-07-27T22:26:00Z,7.59,10.17426273458445,0.112053571,14.54,0,7.791007453437346
2017-07-27,South Fork Mink Creek,2017-07-27T22:31:00Z,7.6,10.187667560321715,0.112053571,14.49,0,7.795546656376044
2017-07-27,South Fork Mink Creek,2017-07-27T22:36:00Z,7.6,10.201342281879194,0.112053571,14.45,0,7.800181495673901
2017-07-27,South Fork Mink Creek,2017-07-27T22:41:00Z,7.58,10.188172043010752,0.112053571,14.41,0,7.804708446814189
2017-07-27,South Fork Mink Creek,2017-07-27T22:46:00Z,7.61,10.21476510067114,0.112053571,14.36,0,7.809224529895423
2017-07-27,South Fork Mink Creek,2017-07-27T22:51:00Z,7.62,10.214477211796247,0.112053571,14.3,0,7.813820264768795
2017-07-27,South Fork Mink Creek,2017-07-27T22:56:00Z,7.63,10.227882037533512,0.112053571,14.26,0,7.818396611687165
2017-07-27,South Fork Mink Creek,2017-07-27T23:01:00Z,7.63,10.241610738255034,0.112053571,14.23,0,7.823077394632044
2017-07-27,South Fork Mink Creek,2017-07-27T23:06:00Z,7.63,10.241610738255034,0.112053571,14.2,0,7.827762067880421
2017-07-27,South Fork Mink Creek,2017-07-27T23:11:00Z,7.64,10.25503355704698,0.112053571,14.16,0,7.832443078612349
2017-07-27,South Fork Mink Creek,2017-07-27T23:16:00Z,7.66,10.26809651474531,0.112053571,14.11,0,7.837211369753515
2017-07-27,South Fork Mink Creek,2017-07-27T23:21:00Z,7.66,10.26809651474531,0.112053571,14.07,0,7.841961847338268
2017-07-27,South Fork Mink Creek,2017-07-27T23:26:00Z,7.66,10.281879194630873,0.112053571,14.03,0,7.846705191431172
2017-07-27,South Fork Mink Creek,2017-07-27T23:31:00Z,7.66,10.295698924731182,0.112053571,14.01,0,7.851557959189503
2017-07-27,South Fork Mink Creek,2017-07-27T23:36:00Z,7.66,10.295698924731182,0.112053571,13.96,0,7.856407238912161
2017-07-27,South Fork Mink Creek,2017-07-27T23:41:00Z,7.64,10.310391363022942,0.112053571,13.92,0,7.86124957560998
2017-07-27,South Fork Mink Creek,2017-07-27T23:46:00Z,7.66,10.323450134770889,0.112053571,13.88,0,7.8661903380383364
2017-07-27,South Fork Mink Creek,2017-07-27T23:51:00Z,7.68,10.336473755047106,0.112053571,13.83,0,7.87120988440655
2017-07-27,South Fork Mink Creek,2017-07-27T23:56:00Z,7.71,10.348993288590604,0.112053571,13.77,0,7.876292480867265
2017-08-08,Black Earth Creek,2017-08-07T23:47:00Z,6.5,10.295338437099183,0.38401546582374413,14.4,0,6.5
2017-08-08,Black Earth Creek,2017-08-08T00:02:00Z,6.5,10.295338437099183,0.38401546582374413,14.4,0,6.474654120723396
2017-08-08,Black Earth Creek,2017-08-08T00:17:00Z,6.5,10.310073337296297,0.38322126158352904,14.3333,0,6.451468146741802
2017-08-08,Black Earth Creek,2017-08-08T00:32:00Z,6.5,10.317315573654541,0.3812181949877327,14.3,0,6.4294888718164405
2017-08-08,Black Earth Creek,2017-08-08T00:47:00Z,6.5,10.339636087300287,0.3791893862709493,14.2,0,6.408194280227879
2017-08-08,Black Earth Creek,2017-08-08T01:02:00Z,6.5,10.339378817575014,0.37837060230269076,14.2,0,6.3878901845465705
2017-08-08,Black Earth Creek,2017-08-08T01:17:00Z,6.5,10.354486775476916,0.3812181949877327,14.1333,0,6.370611254342029
2017-08-08,Black Earth Creek,2017-08-08T01:32:00Z,6.5,10.362044243877179,0.3804097306527021,14.1,0,6.356287777730794
2017-08-08,Black Earth Creek,2017-08-08T01:47:00Z,6.46667,10.37721163845177,0.3824230850503627,14.0333,0,6.344262668228665
2017-08-08,Black Earth Creek,2017-08-08T02:02:00Z,6.4,10.384798860408711,0.38361892737633807,14,0,6.335266700759917
2017-08-08,Black Earth Creek,2017-08-08T02:17:00Z,6.43333,10.384798860408711,0.3795972629842917,14,0,6.3258903073963095
2017-08-08,Black Earth Creek,2017-08-08T02:32:00Z,6.4,10.40764314755205,0.3779595371303711,13.9,0,6.315177988701861
2017-08-08,Black Earth Creek,2017-08-08T02:47:00Z,6.4,10.40764314755205,0.38322126158352904,13.9,0,6.307574470869378
2017-08-08,Black Earth Creek,2017-08-08T03:02:00Z,6.4,10.4229303776611,0.3800040899773386,13.8333,0,6.301920063756889
2017-08-08,Black Earth Creek,2017-08-08T03:17:00Z,6.4,10.430837020277544,0.3804097306527021,13.8,0,6.295956531605624
2017-08-08,Black Earth Creek,2017-08-08T03:32:00Z,6.4,10.431096452040482,0.3800040899773386,13.8,0,6.290689802614164
2017-08-08,Black Earth Creek,2017-08-08T03:47:00Z,6.4,10.454382603286678,0.37837060230269076,13.7,0,6.28543575189575
2017-08-08,Black Earth Creek,2017-08-08T04:02:00Z,6.4,10.454642581265789,0.38081447801987933,13.7,0,6.281532156654936
2017-08-08,Black Earth Creek,2017-08-08T04:17:00Z,6.43333,10.470833435632672,0.3800040899773386,13.6333,0,6.279107983823607
2017-08-08,Black Earth Creek,2017-08-08T04:32:00Z,6.43333,10.479324143987816,0.3795972629842917,13.6,0,6.276886357416973
2017-08-08,Black Earth Creek,2017-08-08T04:47:00Z,6.5,10.480105723491542,0.3767200023479862,13.6,0,6.273530880588991
2017-08-08,Black Earth Creek,2017-08-08T05:02:00Z,6.5,10.488608241883494,0.3775473955676887,13.5667,4.934979042219037,6.271391438028073
2017-08-08,Black Earth Creek,2017-08-08T05:17:00Z,6.5,10.504887178679509,0.3771343168830961,13.5,53.852881147594154,6.288432793483256
2017-08-08,Black Earth Creek,2017-08-08T05:32:00Z,6.5,10.505670410702738,0.3791893862709493,13.5,103.45678046317717,6.3383893502838395
2017-08-08,Black Earth Creek,2017-08-08T05:47:00Z,6.56667,10.506453642725965,0.3771343168830961,13.5,153.53422905683092,6.417956921752227
2017-08-08,Black Earth Creek,2017-08-08T06:02:00Z,6.6,10.522778001587088,0.3800040899773386,13.4333,203.8707507442363,6.525292840106906
2017-08-08,Black Earth Creek,2017-08-08T06:17:00Z,6.7,10.532122092089569,0.3754705955190099,13.4,254.25075965080563,6.657917036683798
2017-08-08,Black Earth Creek,2017-08-08T06:32:00Z,6.8,10.53369187515218,0.3767200023479862,13.4,304.4584836240814,6.812847420804483
2017-08-08,Black Earth Creek,2017-08-08T06:47:00Z,6.93333,10.5196933558646,0.3795972629842917,13.4667,354.278888281266,6.989178863780691
2017-08-08,Black Earth Creek,2017-08-08T07:02:00Z,7.1,10.513502730935016,0.37630459070791555,13.5,403.49859798084725,7.183749044705626
2017-08-08,Black Earth Creek,2017-08-08T07:17:00Z,7.3,10.514024885617168,0.3767200023479862,13.5,451.90680976734325,7.394460169985488
2017-08-08,Black Earth Creek,2017-08-08T07:32:00Z,7.5,10.49903662880074,0.3800040899773386,13.5667,499.2961961399787,7.619638633139028
2017-08-08,Black Earth Creek,2017-08-08T07:47:00Z,7.73333,10.49182941604744,0.3771343168830961,13.6,545.4637930193936,7.85691601658515
2017-08-08,Black Earth Creek,2017-08-08T08:02:00Z,7.96667,10.47689984541125,0.3779595371303711,13.6667,590.2118690985242,8.1041593689453
2017-08-08,Black Earth Creek,2017-08-08T08:17:00Z,8.2,10.454071267560241,0.37630459070791555,13.7667,633.3487726212933,8.359150094250685
2017-08-08,Black Earth Creek,2017-08-08T08:32:00Z,8.5,10.431332540592358,0.3779595371303711,13.8667,674.6897522707974,8.619584128002208
2017-08-08,Black Earth Creek,2017-08-08T08:47:00Z,8.8,10.408683183664255,0.3754705955190099,13.9667,714.057748398971,8.883863651956007
2017-08-08,Black Earth Creek,2017-08-08T09:02:00Z,9.1,10.370974949954627,0.3750518503920548,14.1333,751.2841513833459,9.149914010613829
2017-08-08,Black Earth Creek,2017-08-08T09:17:00Z,9.43333,10.3327196655616,0.3742111244833613,14.3,786.2095238062669,9.41520561669943
2017-08-08,Black Earth Creek,2017-08-08T09:32:00Z,9.8,10.294713529939552,0.3742111244833613,14.4667,818.6842832181386,9.677899446299456
2017-08-08,Black Earth Creek,2017-08-08T09:47:00Z,10.1,10.249542729484359,0.3742111244833613,14.6667,848.5693428860018,9.935815352641871
2017-08-08,Black Earth Creek,2017-08-08T10:02:00Z,10.4,10.212098618092007,0.37037031294081635,14.8333,875.73670745152765,10.18856261818379
2017-08-08,Black Earth Creek,2017-08-08T10:17:00Z,10.6333,10.167568318502317,0.37378898048730347,15.0333,900.070021117911,10.43338901741747
2017-08-08,Black Earth Creek,2017-08-08T10:32:00Z,10.9,10.12338198590057,0.37251578077435443,15.2333,921.4650660180816,10.667717575187435
2017-08-08,Black Earth Creek,2017-08-08T10:47:00Z,11.1,10.08672927884982,0.37123204468298404,15.4,939.830208569556,10.892147088407244
2017-08-08,Black Earth Creek,2017-08-08T11:02:00Z,11.3,10.050311451219441,0.37080185602774185,15.5667,955.0867919376872,11.105355929701538
2017-08-08,Black Earth Creek,2017-08-08T11:17:00Z,11.4333,10.006028779760486,0.36993755901287956,15.7667,967.1694729232107,11.305489589127962
2017-08-08,Black Earth Creek,2017-08-08T11:32:00Z,11.6333,9.969151264551975,0.3686321036386972,15.9333,976.026501829246,11.491684420155188
2017-08-08,Black Earth Creek,2017-08-08T11:47:00Z,11.7,9.946534322342726,0.37037031294081635,16.0333,981.6199440992891,11.662859774778365
2017-08-08,Black Earth Creek,2017-08-08T12:02:00Z,11.8333,9.903040253825276,0.37037031294081635,16.2333,983.9258428089317,11.817046499459323
2017-08-08,Black Earth Creek,2017-08-08T12:17:00Z,11.9,9.874706398788769,0.3690685394650337,16.3667,982.9343212665387,11.954333338980547
2017-08-08,Black Earth Creek,2017-08-08T12:32:00Z,11.9,9.86036819873601,0.3720891504465974,16.4333,978.6496253265411,12.074247092746582
2017-08-08,Black Earth Creek,2017-08-08T12:47:00Z,11.9667,9.832249466029612,0.3677556455434245,16.5667,971.0901052143744,12.177274408287612
2017-08-08,Black Earth Creek,2017-08-08T13:02:00Z,12.0667,9.804293068543917,0.3695035860015143,16.7,960.2881369356776,12.26237754584567
2017-08-08,Black Earth Creek,2017-08-08T13:17:00Z,12.1,9.783046861995954,0.37037031294081635,16.8,946.2899836196121,12.32719044314683
2017-08-08,Black Earth Creek,2017-08-08T13:32:00Z,12.1,9.761880785093364,0.36993755901287956,16.9,929.155597400395,12.372643548102074
2017-08-08,Black Earth Creek,2017-08-08T13:47:00Z,12.2,9.734032966607334,0.37123204468298404,17.0333,908.9583626326327,12.397825884891905
2017-08-08,Black Earth Creek,2017-08-08T14:02:00Z,12.2,9.719787315256815,0.37037031294081635,17.1,885.7847816064733,12.403069599894048
2017-08-08,Black Earth Creek,2017-08-08T14:17:00Z,12.2,9.691907159357873,0.3695035860015143,17.2333,859.7341040956035,12.388910701541809
2017-08-08,Black Earth Creek,2017-08-08T14:32:00Z,12.2,9.684218300849418,0.3695035860015143,17.2667,830.9179022483518,12.355288985693294
2017-08-08,Black Earth Creek,2017-08-08T14:47:00Z,12.2,9.6565138589798991,0.36993755901287956,17.4,799.4595927640208,12.301765321993733
2017-08-08,Black Earth Creek,2017-08-08T15:02:00Z,12.2,9.64889116501172,0.3729413910794863,17.4333,765.4939083197022,12.2277939282245
2017-08-08,Black Earth Creek,2017-08-08T15:17:00Z,12.1333,9.641258042678746,0.3729413910794863,17.4667,729.1663204906099,12.135085470391621
2017-08-08,Black Earth Creek,2017-08-08T15:32:00Z,12.1,9.633654410241316,0.3733658381878098,17.5,690.632416777802,12.024522799182707
2017-08-08,Black Earth Creek,2017-08-08T15:47:00Z,11.9667,9.632691443406776,0.37251578077435443,17.5,650.0572341686743,11.896847370399769
2017-08-08,Black Earth Creek,2017-08-08T16:02:00Z,11.8333,9.63172847657223,0.36993755901287956,17.5,607.6145523939828,11.752958469297658
2017-08-08,Black Earth Creek,2017-08-08T16:17:00Z,11.7333,9.644552192794567,0.3720891504465974,17.4333,563.4861495305578,11.59365788168167
2017-08-08,Black Earth Creek,2017-08-08T16:32:00Z,11.5667,9.650724813021537,0.3742111244833613,17.4,517.8610235729636,11.419508428232605
2017-08-08,Black Earth Creek,2017-08-08T16:47:00Z,11.3667,9.670275490528505,0.37251578077435443,17.3,470.934582932818,11.231408702461536
2017-08-08,Black Earth Creek,2017-08-08T17:02:00Z,11.1667,9.683195318790018,0.3720891504465974,17.2333,422.90780949680493,11.030104207822866
2017-08-08,Black Earth Creek,2017-08-08T17:17:00Z,10.9667,9.696369568293793,0.3733658381878098,17.1667,373.98639787694907,10.815886388631883
2017-08-08,Black Earth Creek,2017-08-08T17:32:00Z,10.7667,9.716334353699654,0.37378898048730347,17.0667,324.3798744405833,10.589858175709566
2017-08-08,Black Earth Creek,2017-08-08T17:47:00Z,10.5,9.736374244352975,0.37251578077435443,16.9667,274.3006998878064,10.352564997410607
2017-08-08,Black Earth Creek,2017-08-08T18:02:00Z,10.2333,9.756489639209047,0.37251578077435443,16.8667,223.96335933858612,10.10456095651547
2017-08-08,Black Earth Creek,2017-08-08T18:17:00Z,9.96667,9.783523437746737,0.3720891504465974,16.7333,173.58344371278832,9.847022619962962
2017-08-08,Black Earth Creek,2017-08-08T18:32:00Z,9.7,9.810673101725175,0.3720891504465974,16.6,123.3767263291599,9.581016512100808
2017-08-08,Black Earth Creek,2017-08-08T18:47:00Z,9.4,9.83795999547462,0.3746321279993395,16.4667,73.55823880640276,9.308515873484156
2017-08-08,Black Earth Creek,2017-08-08T19:02:00Z,9.1,9.86540590444857,0.3733658381878098,16.3333,24.341350096583913,9.029805679728582
2017-08-08,Black Earth Creek,2017-08-08T19:17:00Z,8.8,9.89371124918924,0.37588822218688295,16.2,0,8.754200818848844
2017-08-08,Black Earth Creek,2017-08-08T19:32:00Z,8.5,9.922160725817262,0.3775473955676887,16.0667,0,8.499377149756524
2017-08-08,Black Earth Creek,2017-08-08T19:47:00Z,8.23333,9.943722386140513,0.3746321279993395,15.9667,0,8.26874293317978
2017-08-08,Black Earth Creek,2017-08-08T20:02:00Z,8,9.972448151448747,0.3750518503920548,15.8333,0,8.05939820291062
2017-08-08,Black Earth Creek,2017-08-08T20:17:00Z,7.7,9.994452335232243,0.3716611908846547,15.7333,0,7.869086845097347
2017-08-08,Black Earth Creek,2017-08-08T20:32:00Z,7.5,10.016541194054536,0.37378898048730347,15.6333,0,7.69661162712698
2017-08-08,Black Earth Creek,2017-08-08T20:47:00Z,7.3,10.0387151833874,0.3750518503920548,15.5333,0,7.542554567689483
2017-08-08,Black Earth Creek,2017-08-08T21:02:00Z,7.13333,10.060974761337086,0.37588822218688295,15.4333,0,7.40457018914557
2017-08-08,Black Earth Creek,2017-08-08T21:17:00Z,7,10.083571725770895,0.3750518503920548,15.3333,0,7.280167868872988
2017-08-08,Black Earth Creek,2017-08-08T21:32:00Z,6.86667,10.106256227572942,0.3733658381878098,15.2333,0,7.166882058882378
2017-08-08,Black Earth Creek,2017-08-08T21:47:00Z,6.8,10.121749830604754,0.37037031294081635,15.1667,0,7.062412507338076
2017-08-08,Black Earth Creek,2017-08-08T22:02:00Z,6.7,10.137305365851075,0.3775473955676887,15.1,0,6.9700276585728895
2017-08-08,Black Earth Creek,2017-08-08T22:17:00Z,6.63333,10.159944261495554,0.37630459070791555,15,0,6.889692950545726
2017-08-08,Black Earth Creek,2017-08-08T22:32:00Z,6.6,10.175346494408918,0.37588822218688295,14.9333,0,6.816639525549511
2017-08-08,Black Earth Creek,2017-08-08T22:47:00Z,6.6,10.183431963941628,0.3716611908846547,14.9,0,6.74836647880512
2017-08-08,Black Earth Creek,2017-08-08T23:02:00Z,6.5,10.206249079580038,0.37630459070791555,14.8,0,6.687068213506487
2017-08-08,Black Earth Creek,2017-08-08T23:17:00Z,6.5,10.214121441882877,0.3729413910794863,14.7667,0,6.632536539776354
2017-08-08,Black Earth Creek,2017-08-08T23:32:00Z,6.5,10.229409862764314,0.3750518503920548,14.7,0,6.582742276148801
2017-08-08,Black Earth Creek,2017-08-08T23:47:00Z,6.5,10.244738115120121,0.3716611908846547,14.6333,0,6.537418668098366
2017-08-11,Brewery Creek,2017-08-10T23:47:00Z,6.53333,10.028407062018228,0.23392622962022533,15.3,0,6.53333
2017-08-11,Brewery Creek,2017-08-11T00:02:00Z,6.53333,10.028407062018228,0.23392622962022533,15.3,0,6.519502452416302
2017-08-11,Brewery Creek,2017-08-11T00:17:00Z,6.43333,10.028658569478504,0.23405631957628564,15.3,0,6.506304809103948
2017-08-11,Brewery Creek,2017-08-11T00:32:00Z,6.36667,10.028910076938784,0.23353445190036975,15.3,0,6.493536757688511
2017-08-11,Brewery Creek,2017-08-11T00:47:00Z,6.3,10.029161584399061,0.23314155322080676,15.3,0,6.481000274112487
2017-08-11,Brewery Creek,2017-08-11T01:02:00Z,6.23333,10.029413091859336,0.23353445190036975,15.3,0,6.469000225194766
2017-08-11,Brewery Creek,2017-08-11T01:17:00Z,6.2,10.05074089342627,0.23314155322080676,15.2,0,6.4577574197048895
2017-08-11,Brewery Creek,2017-08-11T01:32:00Z,6.2,10.050488872976777,0.23261473595486543,15.2,0,6.446911237957194
2017-08-11,Brewery Creek,2017-08-11T01:47:00Z,6.2,10.05023685252728,0.2322180856900117,15.2,0,6.436188211324355
2017-08-11,Brewery Creek,2017-08-11T02:02:00Z,6.2,10.07164611589486,0.23195227614757946,15.1,0,6.4259246549028175
2017-08-11,Brewery Creek,2017-08-11T02:17:00Z,6.2,10.072151187048368,0.23128524155121624,15.1,0,6.4160210722097215
2017-08-11,Brewery Creek,2017-08-11T02:32:00Z,6.1,10.079888766392862,0.23141939576168374,15.0667,0,6.406448957658061
2017-08-11,Brewery Creek,2017-08-11T02:47:00Z,6.2,10.094909678330465,0.231017319179817,15,0,6.3974531335830145
2017-08-11,Brewery Creek,2017-08-11T03:02:00Z,6.2,10.09541578403603,0.231017319179817,15,0,6.388878622965526
2017-08-11,Brewery Creek,2017-08-11T03:17:00Z,6.2,10.110222931923577,0.23020856424585023,14.9333,0,6.380557245635439
2017-08-11,Brewery Creek,2017-08-11T03:32:00Z,6.2,10.117756741254437,0.2300731863577145,14.9,0,6.372507524661594
