site,date,Year,DO.obs,DO.sat,depth,temp.water,discharge,PARmax,PARsum,temp.watermax
Pilgrim1,2020-06-30,2020,7.652192708,8.949729729,0.309533542,20.85671875,0.387658708,1006.007664,38580.28585,23.7895
Pilgrim1,2020-07-01,2020,7.762989583,8.847265334,0.307944781,21.47402083,0.380919375,1005.571854,38541.82058,25.434
Pilgrim1,2020-07-02,2020,7.623432292,8.78506261,0.30692953,21.84571875,0.376652115,1005.080807,38498.64373,25.855
Pilgrim1,2020-07-03,2020,7.529104167,8.806524715,0.306241106,21.72805729,0.373810656,1004.534284,38450.7533,25.897
Pilgrim1,2020-07-04,2020,7.744677083,8.85930731,0.305432484,21.41389063,0.370451177,1003.932026,38398.14719,25.5515
Pilgrim1,2020-07-05,2020,7.663625,8.914282614,0.311170911,21.05289063,0.396033135,1003.273749,38340.82323,24.057
Pilgrim1,2020-07-06,2020,8.171171875,9.319024427,0.375817238,18.74867188,0.776466208,1002.559151,38278.77919,20.5525
Pilgrim1,2020-07-07,2020,7.9913125,9.094464679,0.332343239,20.05918229,0.495922646,1001.787905,38212.83184,23.3375
Pilgrim1,2020-07-08,2020,9.310363636,9.398611402,0.32091272,18.35668182,0.438241,1000.959667,38142.5308,NA
Pilgrim1,2020-07-09,2020,NA,NA,NA,NA,NA,1000.074071,38067.62162,NA
Pilgrim1,2020-07-10,2020,NA,NA,NA,NA,NA,999.1307342,37988.10249,NA
Pilgrim1,2020-07-11,2020,NA,NA,NA,NA,NA,998.1292535,37903.97168,NA
Pilgrim1,2020-07-12,2020,NA,NA,NA,NA,NA,997.0692103,37815.22758,NA
Pilgrim1,2020-07-13,2020,NA,NA,NA,NA,NA,995.9501691,37723.53742,NA
Pilgrim1,2020-07-14,2020,NA,NA,NA,NA,NA,994.7716794,37628.06328,NA
Pilgrim1,2020-07-15,2020,NA,NA,NA,NA,NA,993.5332761,37528.04936,NA
Pilgrim1,2020-07-16,2020,NA,NA,NA,NA,NA,992.234481,37423.49359,NA
Pilgrim1,2020-07-17,2020,NA,NA,NA,NA,NA,990.8748041,37314.39423,NA
Pilgrim1,2020-07-18,2020,NA,NA,NA,NA,NA,989.4537441,37200.74992,NA
Pilgrim1,2020-07-19,2020,NA,NA,NA,NA,NA,987.9707902,37082.55973,NA
Pilgrim1,2020-07-20,2020,8.366711864,9.438304682,0.337251691,18.21230508,0.518971305,986.4254232,36959.82323,NA
Pilgrim1,2020-07-21,2020,9.042385417,10.0568519,0.477934936,15.12641667,2.303287406,984.8171166,36832.54052,15.671
Pilgrim1,2020-07-22,2020,8.845177083,9.957748966,0.446074086,15.59302083,1.403777583,983.1453385,36700.71233,16.599
Pilgrim1,2020-07-23,2020,8.7758125,9.713450744,0.365783803,16.82815625,0.686812875,981.4095523,36564.34002,19.588
Pilgrim1,2020-07-24,2020,8.7106875,9.425837352,0.342312188,18.29425,0.546328479,979.6092187,36423.42569,21.202
Pilgrim1,2020-07-25,2020,9.157239583,9.033302556,0.331806012,20.38054167,0.491139979,977.743797,36277.97223,22.613
Pilgrim1,2020-07-26,2020,10.14136458,9.025468852,0.327723896,20.48986458,0.470763792,975.8127465,36129.76179,22.797
Pilgrim1,2020-07-27,2020,11.084875,9.659175581,0.322470348,19.66664583,0.445617083,973.8155284,35979.64101,23.031
Pilgrim1,2020-07-28,2020,11.6125,10.02915519,0.319768209,19.16995833,0.433010094,971.7516072,35827.4841,22.287
Pilgrim1,2020-07-29,2020,11.00869792,10.22086227,0.317580144,18.57545833,0.423002292,969.6204521,35670.97785,21.962
Pilgrim1,2020-07-30,2020,10.21170833,10.33818806,0.315049246,18.4815,0.411644167,967.4215395,35510.12773,22.112
Pilgrim1,2020-07-31,2020,8.414140625,9.469106029,0.31264348,18.05407813,0.401037844,965.1543536,35344.94031,21.636
Pilgrim1,2020-08-01,2020,9.610958333,9.412341175,0.324147584,18.35753125,0.458853333,962.8183892,35175.4233,21.77
Pilgrim1,2020-08-02,2020,8.869927083,9.975254251,0.339390687,15.52070833,0.531241208,960.4131528,35001.58564,17.183
Pilgrim1,2020-08-03,2020,10.03546875,10.11559166,0.322348578,14.89122917,0.445162927,957.9381647,34823.43756,17.352
Pilgrim1,2020-08-04,2020,9.96725,10.13223523,0.317060598,14.837625,0.42065,955.3929608,34640.99063,18.145
Pilgrim1,2020-08-05,2020,9.654041667,9.935971725,0.314178489,15.78111458,0.407807125,952.7770944,34454.25784,19.597
Pilgrim1,2020-08-06,2020,9.252260417,9.707991195,0.312125805,16.85677083,0.398793354,950.0901382,34264.60211,20.174
Pilgrim1,2020-08-07,2020,9.3011875,9.529892631,0.313270641,17.73509375,0.404030552,947.3316859,34073.87949,20.475
Pilgrim1,2020-08-08,2020,8.24653125,9.51971498,0.333850234,17.75177083,0.5033435,944.5013546,33879.89906,19.931
Pilgrim1,2020-08-09,2020,9.239552083,9.395967643,0.745886388,18.39357292,32.01963758,941.5987863,33684.80756,20.057
Pilgrim1,2020-08-10,2020,9.117929514,9.29501675,0.755517456,18.93462049,26.18185754,938.6236499,33485.65649,20.4982
Pilgrim1,2020-08-11,2020,8.898277778,9.259250825,0.70649379,19.14165347,19.77344006,935.5756433,33282.46576,20.9894
Pilgrim1,2020-08-12,2020,8.678626042,9.222129482,0.645308657,19.34868646,13.36502259,932.4544952,33075.25706,21.4806
Pilgrim1,2020-08-13,2020,8.458974306,9.183392582,0.559728457,19.55571944,6.956605112,929.2599671,32864.05391,21.9718
Pilgrim1,2020-08-14,2020,8.239322569,9.142717851,0.339131153,19.76275243,0.548187636,925.991855,32648.88178,22.463
Pilgrim1,2020-08-15,2020,8.454333333,9.311252827,0.322378921,18.84676042,0.445145792,922.6499918,32430.23385,21.494
Pilgrim1,2020-08-16,2020,8.969697917,9.537457704,0.319810875,17.67915625,0.433196073,919.2342485,32212.56796,20.199
Pilgrim1,2020-08-17,2020,9.64771875,9.684617613,0.317449851,16.94522917,0.422408063,915.7445366,31991.1105,19.781
Pilgrim1,2020-08-18,2020,10.41207292,9.828135727,0.317101295,16.23742708,0.421334208,912.1808098,31765.89301,18.557
Pilgrim1,2020-08-19,2020,8.761302083,9.960319165,0.454796347,15.57850521,1.493932729,908.5430659,31536.94913,16.199
Pilgrim1,2020-08-20,2020,8.714385417,9.794268819,0.370065315,16.36939583,0.714637135,904.8313481,31307.90948,17.116
Pilgrim1,2020-08-21,2020,9.481489583,9.655797572,0.347083867,17.07034375,0.572532573,901.0457474,31075.79201,19.086
Pilgrim1,2020-08-22,2020,9.958572917,9.67906309,0.33642365,16.94067708,0.514696115,897.1864039,30840.08515,18.17
Pilgrim1,2020-08-23,2020,10.07554167,9.524387993,0.330668942,17.75403125,0.485320292,893.2535086,30600.83035,20.065
Pilgrim1,2020-08-24,2020,8.879052083,9.537319759,0.328167878,17.65885417,0.472903615,889.2473049,30363.20419,19.781
Pilgrim1,2020-08-25,2020,9.11134375,9.617995694,0.325661823,17.26021875,0.460764521,885.1680899,30123.027,19.546
Pilgrim1,2020-08-26,2020,8.302104167,9.682240272,0.335580965,16.92271875,0.510268104,881.0162165,29879.50984,18.145
Pilgrim1,2020-08-27,2020,9.434916667,9.502855824,0.327942408,17.84880208,0.471956156,876.7920942,29632.701,20.333
Pilgrim1,2020-08-28,2020,8.610864583,9.958252141,0.41333676,15.58584375,1.100264719,872.4961906,29382.65111,16.259
Pilgrim1,2020-08-29,2020,9.123375,10.03846804,0.374625474,15.22335417,0.751873792,868.1290327,29129.41322,16.65
Pilgrim1,2020-08-30,2020,10.77984375,10.22439113,0.342130853,14.39805208,0.545198604,863.691208,28873.0428,16.921
Pilgrim1,2020-08-31,2020,10.25030208,10.53449887,0.393101192,13.0130625,0.901028792,859.1833657,28617.85054,14.018
Pilgrim1,2020-09-01,2020,10.51767708,10.39415354,0.35519825,13.63103125,0.620844479,854.6163808,28366.13959,14.83
Pilgrim1,2020-09-02,2020,11.1466875,10.16841801,0.337913061,14.64633333,0.52256451,850.0424067,28111.5437,16.887
Pilgrim1,2020-09-03,2020,10.92459375,10.31013667,0.342844519,13.99740625,0.548855031,845.4018867,27854.12439,15.611
Pilgrim1,2020-09-04,2020,11.1967526,10.44644355,0.338991258,13.38521159,0.528163837,840.6956442,27593.94562,15.2366875
Pilgrim1,2020-09-05,2020,11.06407822,10.50458695,0.337282271,13.12451674,0.519131745,835.9245659,27331.07376,14.91225
Pilgrim1,2020-09-06,2020,10.93140383,10.56351783,0.335530439,12.86382189,0.510099653,831.0896022,27065.5776,14.614375
Pilgrim1,2020-09-07,2020,10.79872945,10.62370482,0.333734403,12.60312705,0.50106756,826.1917676,26797.52836,14.3165
Pilgrim1,2020-09-08,2020,10.66605506,10.68567815,0.331892622,12.3424322,0.492035468,821.2321413,26532.67423,14.018625
Pilgrim1,2020-09-09,2020,10.53338067,10.75005517,0.330003369,12.08173735,0.483003376,816.2118669,26266.48496,13.743625
Pilgrim1,2020-09-10,2020,10.40070629,10.81757499,0.328064713,11.8210425,0.473971284,811.1321533,25997.99894,13.5015
Pilgrim1,2020-09-11,2020,10.2680319,10.88914715,0.326074501,11.56034766,0.464939191,805.9942739,25729.90672,13.265
Pilgrim1,2020-09-12,2020,9.906786458,10.89199212,0.382731271,11.53598438,0.815204531,800.7995671,25461.46892,11.727
Pilgrim1,2020-09-13,2020,9.886401042,10.6736395,0.363774839,12.45579167,0.678583698,795.5494357,25190.98366,14.384
Pilgrim1,2020-09-14,2020,10.84302604,10.88042275,0.336562644,11.59409375,0.515438531,790.2453465,24918.53446,12.994
Pilgrim1,2020-09-15,2020,10.50021354,10.43238822,0.329681755,13.46885938,0.480429344,784.8888302,24648.78228,14.924
Pilgrim1,2020-09-16,2020,10.95552083,10.59547046,0.326251851,12.92339063,0.463580521,779.4814802,24379.52767,15.079
Pilgrim1,2020-09-17,2020,11.75997292,11.24411279,0.32341781,10.23070833,0.45001099,774.0249525,24108.57943,12.853
Pilgrim1,2020-09-18,2020,10.95721875,11.59410399,0.321636268,8.902567708,0.441620823,768.5209641,23836.02595,11.037
Pilgrim1,2020-09-19,2020,10.73552083,11.47263892,0.321592203,9.326947917,0.441413656,762.9712927,23561.95758,10.226
Pilgrim1,2020-09-20,2020,10.4500625,11.03549041,0.319982757,10.98927604,0.433955479,757.3777754,23286.46654,12.385
Pilgrim1,2020-09-21,2020,9.693979167,10.51318127,0.31856008,13.12568229,0.427421167,751.742307,23009.64689,14.8765
Pilgrim1,2020-09-22,2020,9.377052083,10.43296166,0.317981743,13.48976563,0.424788896,746.0668393,22737.85879,16.081
Pilgrim1,2020-09-23,2020,9.482385417,10.54275714,0.317526363,13.00302083,0.422721188,740.3533793,22470.01489,15.105
Pilgrim1,2020-09-24,2020,9.839807292,10.60277445,0.318575703,12.72527604,0.427504271,734.6039877,22201.12824,13.576
Pilgrim1,2020-09-25,2020,9.492973958,10.29426604,0.430628994,14.06876563,1.586606135,728.8207772,21931.29557,15.5675
Pilgrim1,2020-09-26,2020,9.092609375,10.40079707,0.423854965,13.58565625,1.147506969,723.0059109,21660.6151,14.085
Pilgrim1,2020-09-27,2020,9.232854167,10.42516803,0.389350095,13.48672917,0.857153323,717.1616,21389.18645,14.631
Pilgrim1,2020-09-28,2020,9.762109375,10.67134779,0.3540616,12.43982813,0.61260426,711.2901022,21117.11053,13.362
Pilgrim1,2020-09-29,2020,10.20689063,10.91006689,0.349048444,11.47167708,0.583305052,705.3937198,20846.6791,12.314
Pilgrim1,2020-09-30,2020,10.39628646,11.08160257,0.353088779,10.79295833,0.60659649,699.4747969,20580.30271,11.647
Pilgrim1,2020-10-01,2020,10.33552083,11.47547537,0.356143797,9.319802083,0.624693969,693.5357178,20313.55275,10.385
Pilgrim1,2020-10-02,2020,11.12222396,11.82552483,0.36392107,8.069796875,0.672525031,687.5789044,20046.53124,9.345
Pilgrim1,2020-10-03,2020,11.28748438,12.07295557,0.358764551,7.225765625,0.640585365,681.606814,19783.02426,8.118
Pilgrim1,2020-10-04,2020,11.25538021,12.16158177,0.347202916,6.93059375,0.572992531,675.6219366,19520.36394,7.996
Pilgrim1,2020-10-05,2020,10.28204688,11.60740108,0.344798669,8.852473958,0.559647177,669.6267929,19257.7478,9.8835
Pilgrim1,2020-10-06,2020,9.695489583,11.33030898,0.353318729,9.850020833,0.608612781,663.6239313,18995.28022,10.857
Pilgrim1,2020-10-07,2020,9.986041667,11.39636766,0.346976523,9.604338542,0.572851781,657.6159255,18738.96736,10.7075
Pilgrim1,2020-10-08,2020,10.78367708,11.58208896,0.338784856,8.933036458,0.527860604,651.6053723,18483.45373,10.467
Pilgrim1,2020-10-09,2020,10.380375,11.25074227,0.370890498,10.16044271,0.719833417,645.5948881,18228.34585,11.118
Pilgrim1,2020-10-10,2020,11.18848438,11.5016802,0.343299977,9.230401042,0.551499656,639.5871073,17973.74672,10.612
Pilgrim1,2020-10-11,2020,11.3104375,11.66527249,0.337656341,8.633552083,0.521920677,633.5846787,17719.75948,9.7
Pilgrim1,2020-10-12,2020,9.761208333,11.49408765,0.621933857,9.247739583,4.970375625,627.5902637,17466.4874,10.1805
Pilgrim1,2020-10-13,2020,8.913552083,11.73691957,0.429077097,8.379302083,1.189791271,621.6065329,17215.69222,9.424
Pilgrim1,2020-10-14,2020,8.419359375,12.02407888,0.476884905,7.383677083,1.742318417,615.6361639,16969.78735,7.702
Pilgrim1,2020-10-15,2020,10.63638542,12.41663844,0.494274507,6.106869792,1.952861771,609.6818385,16729.85551,7.206
Pilgrim1,2020-10-16,2020,11.60128646,12.82683019,0.43290044,4.830979167,1.21434875,603.7462403,16490.97248,5.287
Pilgrim1,2020-10-17,2020,11.75188021,13.07125187,0.42585985,4.105604167,1.150291771,597.8320516,16253.23714,4.3265
Pilgrim1,2020-10-18,2020,11.80635417,12.95599638,0.424945731,4.448098958,1.14046101,591.9419516,16016.74801,5.168
Pilgrim1,2020-10-19,2020,12.10766071,13.13724596,0.399797348,3.914089286,0.925915446,586.0847842,15781.60311,4.104
Silver,2020-07-20,2020,8.605230769,9.477051518,0.425845233,17.96392308,1.149045067,867.4836974,10289.82592,NA
Silver,2020-07-21,2020,9.062697917,9.716384073,0.401198399,16.74884375,0.937050765,987.3697718,36857.47392,17.223
Silver,2020-07-22,2020,9.09075,9.774528926,0.408480487,16.46422917,0.995837663,985.7160237,36726.56304,16.969
Silver,2020-07-23,2020,9.043458333,9.584193004,0.392702653,17.45475,0.871686106,983.998683,36591.13309,19.569
Silver,2020-07-24,2020,8.659135417,9.187276359,0.373614337,19.54873958,0.735676881,982.2172002,36451.66967,21.684
Silver,2020-07-25,2020,8.159302083,8.689187422,0.373288295,22.35170833,0.734497013,980.3710239,36310.34977,24.342
Silver,2020-07-26,2020,7.999104167,8.707094217,0.380705692,22.22040625,0.783726984,978.4596029,36164.63418,23.288
Silver,2020-07-27,2020,8.195229167,8.843784631,0.372890291,21.43432292,0.731370364,976.4823876,36016.10997,23.681
Silver,2020-07-28,2020,8.37846875,9.029551006,0.357270201,20.36816667,0.631996024,974.4388314,35864.98928,22.21
Silver,2020-07-29,2020,8.532723958,9.169437029,0.341596724,19.60066667,0.542090121,972.3283928,35709.54117,21.801
Silver,2020-07-30,2020,8.589916667,9.230933264,0.332337243,19.28144792,0.493715554,970.1505366,35549.77069,21.851
Silver,2020-07-31,2020,8.620458333,9.222752657,0.32390578,19.33310417,0.452361198,967.904736,35385.68397,22.06
Silver,2020-08-01,2020,8.614802083,9.144367939,0.32182412,19.75761458,0.443246722,965.5904742,35217.28829,22.252
Silver,2020-08-02,2020,8.896510417,9.531092299,0.382454096,17.6973125,0.802604864,963.2072463,35044.59217,19.352
Silver,2020-08-03,2020,9.6106875,9.939868013,0.361831189,15.68963542,0.660843785,960.754561,34867.60537,17.527
Silver,2020-08-04,2020,9.898354167,10.10140229,0.344201882,14.94128125,0.556248531,958.2319424,34686.33903,16.689
Silver,2020-08-05,2020,9.716557292,9.834794118,0.335465365,16.20603125,0.509702758,955.6389322,34502.53781,18.773
Silver,2020-08-06,2020,9.29071875,9.512759316,0.323556638,17.81763542,0.450797874,952.975091,34317.17197,20.456
Silver,2020-08-07,2020,9.425213542,9.204664259,0.317053304,19.16402083,0.421006219,950.240001,34127.67342,21.358
Silver,2020-08-08,2020,8.601822917,9.130997723,0.397256399,19.79532292,0.926166488,947.4332671,33934.96054,21.158
Silver,2020-08-09,2020,8.433625,8.965004263,0.429236632,20.73661458,1.26576185,944.5545194,33741.10321,22.268
Silver,2020-08-10,2020,8.489989583,9.183506242,0.474141331,19.51327083,1.672078719,941.603415,33543.20201,20.849
Silver,2020-08-11,2020,8.574552083,9.313559334,0.408587222,18.84092708,1.001412537,938.5796396,33341.27635,20.548
Silver,2020-08-12,2020,8.23075,9.166927139,0.383325981,19.61507292,0.804699129,935.4829101,33135.34741,20.916
Silver,2020-08-13,2020,8.028697917,8.988018485,0.367331256,20.59513542,0.694470008,932.312976,32925.43825,21.968
Silver,2020-08-14,2020,7.533291667,8.856397762,0.346309869,21.35970833,0.56846016,929.0696214,32711.57382,23.263
Silver,2020-08-15,2020,7.780333333,8.970851231,0.332808206,20.6953125,0.496104785,925.7526672,32498.73269,22.277
Silver,2020-08-16,2020,7.913395833,9.257666074,0.325039156,19.11847917,0.457788589,922.3619726,32282.38674,21.033
Silver,2020-08-17,2020,7.711302083,9.447333641,0.317939708,18.12494792,0.424663809,918.8974375,32062.26119,20.097
Silver,2020-08-18,2020,8.374010417,9.550525127,0.311461474,17.59925,0.396258499,915.3590036,31838.38707,19.603
Silver,2020-08-19,2020,8.8124375,9.600732096,0.414137555,17.32313542,1.07111321,911.7466572,31610.79752,18.067
Silver,2020-08-20,2020,8.741864583,9.560559265,0.39415009,17.52215625,0.883278304,908.0604301,31382.52323,17.729
Silver,2020-08-21,2020,8.690083333,9.336708682,0.386635756,18.69380208,0.826821645,904.3004017,31151.75025,19.879
Silver,2020-08-22,2020,8.682614583,9.331378194,0.377638566,18.70764583,0.762636853,900.4667009,30917.39687,19.184
Silver,2020-08-23,2020,8.317020833,9.170049336,0.365396095,19.59036458,0.681786433,896.5595075,30682.81793,21.016
Silver,2020-08-24,2020,8.12121875,9.247179955,0.36445697,19.16011458,0.675857598,892.5790537,30447.38105,20.071
Silver,2020-08-25,2020,8.185989583,9.352325249,0.389539834,18.60972917,1.131846889,888.5256261,30208.56552,20.08
Silver,2020-08-26,2020,8.67340625,9.48192704,0.679674026,17.9280625,5.70406941,884.3995666,29966.41677,18.479
Silver,2020-08-27,2020,8.62609375,9.267105827,0.577303407,19.06038542,3.278202845,880.2012742,29720.98257,20.489
Silver,2020-08-28,2020,9.086364583,9.681929964,0.812277746,16.91765625,12.49370541,875.9312061,29472.31306,17.645
Silver,2020-08-29,2020,9.476458333,9.913528919,0.760876169,15.798625,8.501240277,871.5898793,29220.46078,16.196
Silver,2020-08-30,2020,9.545946429,10.10702277,0.633279302,14.90869643,4.433155472,867.2148588,28816.22086,16.272
Silver,2020-08-31,2020,9.450692308,10.20209184,0.56191791,14.46771795,2.947420557,722.7247616,6944.864804,NA
Silver,2020-09-01,2020,9.533447917,10.25368352,0.526248513,14.23847917,2.363422078,858.3222009,28463.8489,15.015
Silver,2020-09-02,2020,9.238458333,10.05728537,0.482482892,15.138125,1.757943576,853.7745023,28210.60283,16.502
Silver,2020-09-03,2020,9.382182292,10.21425449,0.454404055,14.41292708,1.43129726,849.1602051,27954.5357,15.032
Silver,2020-09-04,2020,9.70028125,10.40653117,0.429467296,13.56890625,1.182315721,844.4801234,27695.711,14.627
Silver,2020-09-05,2020,9.70415625,10.38490851,0.406641688,13.67297917,0.98117781,839.7351345,27434.19463,15.075
Silver,2020-09-06,2020,9.43340625,10.22075084,0.389427541,14.40160417,0.846790902,834.92618,27170.05496,15.478
Silver,2020-09-07,2020,9.57034375,10.31213721,0.376256138,13.97916667,0.753079926,830.0542657,26905.73471,14.929
Silver,2020-09-08,2020,10.26342708,10.9072059,0.368500895,11.47748958,0.70149022,825.1204621,26643.25563,12.25
Silver,2020-09-09,2020,10.56017708,11.17907733,0.366631871,10.41488542,0.689455571,820.125905,26378.40425,10.846
Silver,2020-09-10,2020,10.61773958,11.1561252,0.367129217,10.518,0.692611717,815.0717951,26111.25513,11.984
Silver,2020-09-11,2020,10.41317708,10.98817597,0.361541368,11.18013542,0.657451666,809.9593983,25842.56746,12.524
Silver,2020-09-12,2020,9.903770833,10.69022898,0.419615852,12.35746875,1.164588212,804.7900456,25575.42783,12.63
Silver,2020-09-13,2020,9.893010417,10.49154713,0.545948202,13.20610417,2.677650289,799.5651329,25306.23851,14.567
Silver,2020-09-14,2020,10.34448958,10.78648087,0.496686793,11.96910417,1.944215157,794.2861201,25035.81777,12.709
Silver,2020-09-15,2020,9.769739583,10.25586074,0.446556556,14.24660417,1.352452614,788.9545314,24769.61356,15.375
Silver,2020-09-16,2020,9.96890625,10.23773626,0.417572044,14.33544792,1.074092375,783.5719543,24501.62577,15.375
Silver,2020-09-17,2020,10.30276042,10.90829076,0.394489153,11.4825625,0.885048106,778.1400385,24231.94045,12.559
Silver,2020-09-18,2020,10.921125,11.48439864,0.378523025,9.28078125,0.76862468,772.6604959,23960.64566,10.384
Silver,2020-09-19,2020,10.85263542,11.31705356,0.368343036,9.906635417,0.700487332,767.1350986,23687.83138,10.71
Silver,2020-09-20,2020,10.39922917,10.79951182,0.359406477,11.92469792,0.644473123,761.5656787,23413.58953,12.964
Silver,2020-09-21,2020,9.981958333,10.44336349,0.351793927,13.41277083,0.599077721,755.9541264,23138.01383,14.48
Silver,2020-09-22,2020,9.73334375,10.24839526,0.350049723,14.26629167,0.588989854,750.302389,22867.43964,15.709
Silver,2020-09-23,2020,9.565776042,10.31497086,0.347399775,13.97373438,0.573946544,744.6124694,22600.77265,15.324
Silver,2020-09-24,2020,9.50315625,10.20557263,0.346761926,14.44984375,0.570406941,738.8864245,22333.05678,15.272
Silver,2020-09-25,2020,9.322291667,10.08996322,0.358605279,14.98121875,0.642349362,733.1263634,22064.38851,15.983
Silver,2020-09-26,2020,9.180604167,10.10126261,0.428491738,14.92122917,1.2092167,727.3344457,21794.8658,15.367
Silver,2020-09-27,2020,9.316177083,10.16778981,0.495350429,14.62136458,1.923655966,721.5128798,21524.588,15.341
Silver,2020-09-28,2020,9.596958333,10.46775045,0.458420153,13.29707292,1.477105615,715.6639205,21253.65579,13.778
Silver,2020-09-29,2020,9.763208333,10.69699742,0.450247574,12.33126042,1.388851526,709.7898675,20986.50411,12.877
Silver,2020-09-30,2020,10.03888542,10.978559,0.480686658,11.19219792,1.737443378,703.8930627,20721.23417,11.538
Silver,2020-10-01,2020,10.56105208,11.30156316,0.506523515,9.956208333,2.069989032,697.9758884,20455.58269,10.665
Silver,2020-10-02,2020,11.0668125,11.76868129,0.500231166,8.260916667,1.983888201,692.0407645,20189.65145,8.783
Silver,2020-10-03,2020,11.30365625,12.00311897,0.490887003,7.455666667,1.860385571,686.0901468,19923.99589,7.985
Silver,2020-10-04,2020,11.37345833,12.10129581,0.482765456,7.12734375,1.758739986,680.1265241,19662.37824,7.815
Silver,2020-10-05,2020,10.91389583,11.75104,0.456197298,8.348572917,1.451310762,674.1524156,19400.79639,9.579
Silver,2020-10-06,2020,10.40204167,11.33896437,0.43949896,9.8153125,1.277295055,668.170369,19140.55544,10.411
Silver,2020-10-07,2020,10.43191667,11.2863798,0.450303451,10.006875,1.388350083,662.1829572,18885.73287,10.502
Silver,2020-10-08,2020,10.66877083,11.47828559,0.434735483,9.297947917,1.230926262,656.1927762,18631.2044,9.983
Silver,2020-10-09,2020,10.21288542,11.15675059,0.431924091,10.52665625,1.20396629,650.2024422,18377.0726,11.725
Silver,2020-10-10,2020,10.27853125,11.22578151,0.423479633,10.24815625,1.126006545,644.2145892,18123.44031,11.188
Silver,2020-10-11,2020,10.84164583,11.72056887,0.411496075,8.43725,1.021190066,638.2318661,17870.41055,9.247
Silver,2020-10-12,2020,9.799020833,11.39494803,0.602158776,9.608427083,4.27215272,632.256934,17618.08649,10.311
Silver,2020-10-13,2020,8.54409375,11.77567233,0.634046767,8.236708333,4.473467612,626.292464,17366.5713,8.885
Silver,2020-10-14,2020,8.259166667,12.07852518,0.593183059,7.20025,3.544321958,620.3411338,17120.67697,7.397
Silver,2020-10-15,2020,8.524739583,12.31962174,0.596341105,6.41715625,3.608182287,614.43603,16881.61541,7.292
Silver,2020-10-16,2020,8.822385417,12.85300976,0.559609462,4.752958333,2.910084186,608.55832,16643.59321,5.316
Silver,2020-10-17,2020,9.116270833,13.10467769,0.546102456,4.009322917,2.677915759,602.699311,16406.70917,4.335
Silver,2020-10-18,2020,8.8145,13.02869992,0.559095547,4.2309375,2.897253127,596.8616373,16171.06171,4.617
Silver,2020-10-19,2020,9.161214286,13.30733917,0.539498495,3.427875,2.565346568,591.0479305,15936.74882,3.623
Tobacco,2020-07-29,2020,6.142389831,8.851848184,0.294400557,21.36576271,0.326856475,928.7488826,13380.74951,22.078
Tobacco,2020-07-30,2020,6.030322917,8.890367694,0.293436612,21.14985417,0.32324926,966.1865913,35491.52739,22.487
Tobacco,2020-07-31,2020,5.617614583,8.871627586,0.292464121,21.25821875,0.319608552,963.9088938,35325.82643,22.445
Tobacco,2020-08-01,2020,5.368989583,8.844152364,0.301529208,21.41896875,0.357562479,961.5620322,35155.77983,22.37
Tobacco,2020-08-02,2020,5.966197917,9.117200271,0.312808234,19.87002083,0.40227125,959.1455162,34981.39666,20.908
Tobacco,2020-08-03,2020,7.201020833,9.466164108,0.299725125,18.00773958,0.347504188,956.6588697,34802.68729,18.841
Tobacco,2020-08-04,2020,7.39534375,9.621220233,0.295668859,17.22279167,0.331681417,954.1016324,34619.66347,18.168
Tobacco,2020-08-05,2020,7.151864583,9.537267717,0.293414643,17.65157292,0.323170625,951.4733619,34432.33837,18.689
Tobacco,2020-08-06,2020,6.973354167,9.371626342,0.291818607,18.50930208,0.317217958,948.7736355,34245.07607,19.495
Tobacco,2020-08-07,2020,6.656322917,9.153708869,0.292836604,19.68152083,0.321143938,946.0020519,34053.74252,20.716
Tobacco,2020-08-08,2020,6.32053125,9.022457143,0.308715088,20.39358333,0.385225635,943.1582335,33858.26001,21.218
Tobacco,2020-08-09,2020,6.494510417,8.877155038,0.413190752,21.22398958,1.842455781,940.241828,33658.64659,22.036
Tobacco,2020-08-10,2020,7.228,9.222727964,0.400118955,19.29186458,0.969266125,937.2525103,33458.44234,20.616
Tobacco,2020-08-11,2020,7.499927083,9.286464115,0.334417563,18.95610417,0.505881938,934.1899848,33254.58481,19.98
Tobacco,2020-08-12,2020,7.493375,9.172911264,0.315411185,19.55865625,0.413512156,931.0539868,33046.69561,20.014
Tobacco,2020-08-13,2020,7.277697917,9.012372654,0.307379215,20.44735417,0.378583948,927.8442851,32834.79857,20.908
Tobacco,2020-08-14,2020,6.942375,8.813325107,0.302437729,21.59235417,0.35828199,924.5606831,32618.91939,22.579
Tobacco,2020-08-15,2020,6.5140625,8.789261979,0.299819232,21.73363542,0.347790396,921.2030215,32402.85694,22.738
Tobacco,2020-08-16,2020,6.45709375,8.936040843,0.297816536,20.88313542,0.33995001,917.7711795,32184.4706,21.927
Tobacco,2020-08-17,2020,6.465583333,9.034016595,0.295973015,20.32778125,0.33284226,914.2650773,31962.28044,21.142
Tobacco,2020-08-18,2020,6.341885417,9.155426619,0.296061302,19.65573958,0.333632594,910.6846773,31736.31831,20.499
Tobacco,2020-08-19,2020,6.09559375,9.261218433,0.40026357,19.08092708,0.955636552,907.0299864,31506.61819,19.62
Tobacco,2020-08-20,2020,6.114947917,9.347145001,0.336230822,18.623375,0.515045594,903.3010577,31273.2162,18.841
