site,date,Year,GPP_mean,GPP_sd,GPP_2.5pct,GPP_50pct,GPP_97.5pct,ER_mean,ER_sd,ER_2.5pct,ER_50pct,ER_97.5pct,K600_daily_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_50pct,K600_daily_97.5pct,warnings,errors,AR_mean,AR_2.5pct,AR_97.5pct,HR_mean,HR_2.5pct,HR_97.5pct
Pilgrim6,2019-09-09,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-09-10,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim6,2019-09-11,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't end when expected; NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-11,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't start when expected,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-12,2019,2.024647722,0.268245677,1.517499822,2.016387124,2.54378791,-5.812185805,0.661122707,-7.121821741,-5.793264131,-4.561436849,25.64594396,2.640792976,20.66731423,25.52791822,30.70484418,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-13,2019,2.255933348,0.342186219,1.527377075,2.272268588,2.907276283,-6.782947205,0.850875837,-8.381042056,-6.807429526,-4.935682877,24.68320971,2.872124644,18.55021073,24.76428759,30.14824948,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-14,2019,0.948901304,0.191498829,0.570079195,0.947921742,1.326064877,-5.954904259,0.763265015,-7.480578026,-5.941183168,-4.476820124,23.41195221,2.75768321,17.94300354,23.41467877,28.97783679,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-15,2019,1.8143122,0.266934667,1.290600458,1.818662755,2.349706836,-5.764914775,0.665222951,-7.118063288,-5.772631725,-4.406684726,24.33300229,2.473240706,19.45849229,24.30094197,29.29648082,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-16,2019,2.268735197,0.33790457,1.621427295,2.249784538,3.052114101,-5.938222609,0.740591573,-7.6500728,-5.889729924,-4.514180732,26.58778928,2.922864247,21.03909886,26.35132921,33.15838031,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-17,2019,2.382383401,0.314817896,1.771112713,2.376856877,2.979788551,-6.41821367,0.729507671,-7.826955289,-6.38618796,-4.950561451,26.66909242,2.834458529,20.95406595,26.57557769,32.13575311,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-18,2019,1.977383048,0.298158965,1.423966776,1.967335519,2.571392627,-6.074339942,0.744983514,-7.580373983,-6.057330745,-4.722540895,24.24638697,2.696998296,19.27723894,24.11545178,29.6350475,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-19,2019,1.921464874,0.294676378,1.331159716,1.929946407,2.496749463,-6.233546752,0.753596065,-7.74300637,-6.245005348,-4.676529222,24.51749536,2.655373323,19.00986057,24.54366512,29.8471044,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-20,2019,1.964679966,0.27929758,1.420548282,1.952552091,2.543140621,-5.916151837,0.67104965,-7.377183499,-5.898897634,-4.612967208,24.84594904,2.537411007,19.98057868,24.77709096,30.2377969,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-21,2019,1.873899856,0.28530068,1.337215485,1.877648621,2.426220338,-5.471395115,0.642289732,-6.703793752,-5.465756224,-4.291384257,25.04865589,2.504061343,20.39273229,24.99044522,29.79180375,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-22,2019,2.049588826,0.308858699,1.45692391,2.054289536,2.656096357,-5.636001775,0.678296855,-6.906588907,-5.659411998,-4.309131147,24.67121952,2.655154154,19.32708358,24.76992321,29.84331283,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-23,2019,1.872146726,0.263668051,1.355290046,1.881267806,2.3733103,-6.07906972,0.699883945,-7.412538401,-6.096642838,-4.676302528,23.31537684,2.530796398,18.20062002,23.30494803,28.14051735,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-24,2019,1.071105396,0.202657855,0.66624702,1.074024735,1.473499865,-5.726680005,0.719375732,-7.144540418,-5.727925544,-4.314286795,22.72631522,2.681091599,17.36704439,22.77330949,27.91504355,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-25,2019,2.131955732,0.306446322,1.517271169,2.141962341,2.71462812,-6.873432156,0.790550933,-8.440402671,-6.895864545,-5.212072071,25.9446632,2.745981613,20.26550573,25.92742691,31.24110544,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-26,2019,1.556638312,0.26677778,0.999117548,1.562181552,2.085469116,-4.98107399,0.666901352,-6.284051534,-4.99103093,-3.62348707,20.05352041,2.387442455,15.17653586,20.04593588,24.70399423,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-27,2019,1.888670904,0.292908186,1.347030603,1.89346919,2.470400495,-5.220013807,0.678567532,-6.515459005,-5.225394536,-3.978711335,21.85986426,2.550119873,17.15150177,21.90865621,26.82403895,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-28,2019,2.159023857,0.326526208,1.542791966,2.159282226,2.808508978,-5.786695741,0.741958339,-7.257615868,-5.800093478,-4.355026999,24.96961132,2.870794107,19.51800171,25.0302498,30.5573328,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-29,2019,1.795385416,0.264697602,1.298318916,1.786011291,2.305482647,-5.430104226,0.632869719,-6.657903376,-5.423106081,-4.21489114,22.95497721,2.382367349,18.36665516,22.88765199,27.66564471,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-06-30,2019,2.281625412,0.259542637,1.81313014,2.279482771,2.775967941,-5.833570685,0.584273368,-6.94338887,-5.828588593,-4.757058786,23.47450645,2.235334845,19.32398142,23.45775851,27.69622427,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-01,2019,1.688036618,0.237370093,1.23672523,1.690213182,2.182723984,-4.888893688,0.566832129,-6.015620107,-4.887102967,-3.815895552,20.12320552,2.150649647,16.0562386,20.12068528,24.33473291,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-02,2019,2.028735506,0.311076315,1.395088101,2.043116217,2.618395121,-6.013617088,0.740663885,-7.428438876,-6.041024904,-4.503187115,24.21169752,2.697747928,18.75683156,24.29925391,29.28459788,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-03,2019,2.413618328,0.314639561,1.817795545,2.404357199,3.043873745,-6.036337862,0.686973776,-7.43480552,-6.022103122,-4.796842522,21.61347802,2.297350526,17.34885865,21.56185373,26.21788382,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-04,2019,1.214769812,0.260330855,0.690056059,1.213304761,1.705740701,-4.244245866,0.667791321,-5.468081197,-4.253719579,-2.898114137,17.20679115,2.367359093,12.4436208,17.22064628,21.64376009,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-05,2019,2.318576954,0.342707398,1.652365914,2.319735535,3.022512885,-6.023978411,0.780782985,-7.674461476,-6.040632691,-4.453757391,24.3124389,2.867701761,18.42120117,24.29462431,30.32986524,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-06,2019,2.145207624,0.349162546,1.391816752,2.1494536,2.826989808,-5.025384862,0.745038306,-6.450259841,-5.036437786,-3.386508093,22.64442043,2.948441929,16.15681148,22.68568424,28.34524663,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-07,2019,2.716109967,0.339963708,2.058552396,2.71935844,3.40476589,-5.79870246,0.660654815,-7.091570774,-5.802245022,-4.452494597,26.00960587,2.689007112,20.60391658,26.1064655,31.27859996,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-08,2019,2.123233483,0.330038075,1.466901356,2.132291643,2.747389158,-5.306982384,0.687119681,-6.620018575,-5.326666187,-3.942544632,20.04469578,2.363344043,15.26705224,20.1362147,24.50554649,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-09,2019,3.080046798,0.431570584,2.267094916,3.072912982,4.001652966,-7.654854131,0.956867282,-9.700791551,-7.632197188,-5.909518235,25.6409508,3.01789062,20.02731631,25.64864823,32.02529977,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-10,2019,1.598114902,0.309181426,0.979422287,1.588712778,2.183398882,-5.619883296,0.858521677,-7.323335565,-5.591984296,-3.876330387,19.32257768,2.662003644,13.95740315,19.20153774,24.60651564,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-11,2019,2.394297724,0.352180518,1.694230003,2.389460598,3.101348091,-6.994342196,0.889314682,-8.814565369,-6.989238681,-5.257027341,21.73221854,2.553900997,16.80664061,21.67481115,26.86981442,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-12,2019,1.833424525,0.37089883,1.097055967,1.842396029,2.534306528,-6.478755468,1.012525447,-8.429277835,-6.526497465,-4.467889151,18.17584243,2.605553004,13.03220074,18.29624097,23.14424178,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-13,2019,0.943475802,0.40555924,0.159888051,0.947496764,1.70834744,-3.502507282,1.02897654,-5.403852266,-3.510729431,-1.518158756,10.35279829,2.485012532,5.706488963,10.37249518,14.97316964,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-14,2019,2.800172671,0.31121514,2.167053922,2.806971795,3.402775659,-6.287026458,0.631190024,-7.4978669,-6.290673267,-4.967632939,19.33884743,1.831732249,15.58277195,19.35365325,22.87501793,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-15,2019,1.109760237,0.250734758,0.590501229,1.119489951,1.558206892,-3.878696858,0.615240976,-5.027849058,-3.897796547,-2.576069554,16.89232986,2.285309986,11.88701727,16.96175885,21.01365084,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-16,2019,1.027704963,0.185463637,0.660237229,1.023490571,1.410710769,-5.637732752,0.676391291,-6.935056381,-5.621690293,-4.29998375,26.54447787,2.928566082,21.01341427,26.55709211,32.31589857,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-17,2019,1.692864162,0.264005884,1.17631702,1.697218624,2.205803022,-5.882939172,0.731903039,-7.306902589,-5.873722202,-4.462401796,24.21440803,2.798925033,18.7018259,24.18601662,29.67175704,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-18,2019,0.976036691,0.180550493,0.604447122,0.981621621,1.304057036,-5.383596894,0.641882712,-6.572840408,-5.403458595,-4.067006718,22.26992853,2.505946381,17.24105507,22.3601339,26.99142482,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-19,2019,1.597066292,0.235941892,1.132131252,1.588072761,2.080159434,-5.803792805,0.706093499,-7.234075578,-5.796406849,-4.441106393,23.35892159,2.662389441,18.29266157,23.29210244,28.57276964,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-20,2019,1.578185194,0.218142442,1.131919813,1.585110698,1.998509592,-5.194207358,0.58946401,-6.366977306,-5.211695518,-3.984671192,23.56463094,2.461582848,18.78874981,23.70811447,28.21556576,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-21,2019,2.110794296,0.271699574,1.579552684,2.109123646,2.654529808,-5.56427576,0.614245986,-6.771648583,-5.565595107,-4.357306027,26.39396989,2.647015904,21.14264607,26.47318475,31.55798025,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-22,2019,2.098395665,0.300159384,1.504097389,2.091806367,2.690698129,-5.492747442,0.659727048,-6.775969766,-5.487871084,-4.174674273,25.18129923,2.776953172,19.6559364,25.1356235,30.45652893,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-23,2019,2.275667278,0.295053024,1.697361787,2.267683901,2.844421647,-5.617991769,0.631787993,-6.821475455,-5.610265042,-4.426492343,25.48893938,2.630818067,20.27813061,25.49352547,30.49151357,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-24,2019,3.229212323,0.371649777,2.543136364,3.212474454,3.998249368,-6.311779578,0.679686764,-7.749555011,-6.288489761,-5.015601374,27.03815091,2.68167101,21.92949541,26.90129688,32.74748511,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-25,2019,2.909784955,0.341647671,2.235070568,2.89943897,3.601221855,-6.118761594,0.652801585,-7.429062276,-6.101608386,-4.871673602,25.17170859,2.492618774,20.22921735,25.14232777,30.22762798,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-26,2019,2.851464318,0.342093344,2.199841088,2.843295754,3.532974023,-6.02323946,0.676302793,-7.377429084,-6.009227634,-4.76323511,23.59771169,2.480740545,19.00339343,23.54836995,28.6794349,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-27,2019,2.029941876,0.292963152,1.496451724,2.036330011,2.616127452,-5.558762356,0.701399671,-6.951918749,-5.588364206,-4.256088459,22.49719991,2.618812017,17.36272968,22.66724748,27.65163122,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-28,2019,2.688934286,0.336539789,2.020072576,2.679044726,3.335095747,-5.85217774,0.674940316,-7.156941449,-5.846258534,-4.497926547,22.55168052,2.460912046,17.61282046,22.5630008,27.29195692,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-29,2019,2.410218679,0.286748615,1.845528031,2.419580979,2.977512005,-6.226912439,0.663724916,-7.595110959,-6.238734849,-4.964085671,25.14556485,2.493689698,20.39799357,25.1265868,30.3135118,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-30,2019,2.339099137,0.293255799,1.80958327,2.335667113,2.927859978,-5.51439653,0.628956584,-6.76640759,-5.502317002,-4.40835349,24.92041375,2.51043897,20.43169154,24.87281223,29.94320775,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-07-31,2019,2.778531351,0.326750075,2.148854925,2.779210452,3.394574595,-5.629076846,0.601794448,-6.783469559,-5.637698374,-4.470162466,25.09594765,2.416854972,20.28261301,25.1895884,29.71617643,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-01,2019,2.695617443,0.343197241,1.998706524,2.695153574,3.342260786,-5.44245681,0.625964336,-6.626488906,-5.433717506,-4.231418259,22.78487919,2.456189185,17.83771847,22.78775747,27.36231342,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-02,2019,3.364035531,0.401600959,2.577009988,3.366218275,4.119929421,-6.435355678,0.71681267,-7.774201789,-6.444018217,-5.071644958,26.27534577,2.736501615,20.87562178,26.35421582,31.43182699,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-03,2019,2.950522022,0.351516909,2.166675123,2.972051317,3.59979819,-5.223272151,0.60749252,-6.390108207,-5.250832021,-3.856500449,21.24136001,2.218278423,16.37558031,21.34077311,25.37414933,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-04,2019,3.402939816,0.337975221,2.726908316,3.396046408,4.063623276,-6.947937336,0.648583662,-8.195319922,-6.925220247,-5.66221346,23.66920623,2.114296612,19.4819694,23.56374653,27.84148037,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-05,2019,0.013355576,0.178015671,-0.370453859,0.022606315,0.329847218,-1.137310924,0.460883053,-1.954664419,-1.174484261,-0.039482323,6.741114193,1.797046167,2.582859944,6.8738662,9.976395424,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-06,2019,2.328938338,0.294635976,1.764228547,2.33220917,2.897381889,-6.667255766,0.747618985,-8.083075532,-6.68170248,-5.267841228,26.39092444,2.785741207,21.19938972,26.39009788,31.67249558,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-07,2019,1.888699169,0.249931972,1.371213787,1.900767732,2.354779186,-5.654317177,0.630365695,-6.825799765,-5.681320591,-4.331798843,21.96329716,2.257885458,17.15293106,22.12747829,26.17433676,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-08,2019,2.728036674,0.306740715,2.091595259,2.726487269,3.324356829,-6.79743799,0.706584027,-8.179317724,-6.800174262,-5.336246316,26.3573684,2.597763724,20.96898004,26.37787862,31.50261528,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-09,2019,2.416708939,0.28500027,1.87482701,2.414904626,3.004641402,-6.187144506,0.654130573,-7.556532276,-6.181332024,-4.976194007,25.47477268,2.465003087,20.98485669,25.42425718,30.66815716,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-10,2019,2.608701656,0.302614486,2.021295294,2.608073886,3.19525058,-6.290558878,0.645773834,-7.524788617,-6.266277514,-5.061772865,24.37679215,2.344694404,19.8631303,24.32653396,28.89382391,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-11,2019,2.722389864,0.293466913,2.155985924,2.721150721,3.317290827,-6.115115771,0.607033048,-7.348585292,-6.107078169,-4.951534611,23.43876975,2.193007869,19.31226289,23.45879542,27.89889756,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-12,2019,3.317572801,0.330156247,2.697269036,3.325217136,3.947427803,-6.933531701,0.655424935,-8.202391611,-6.934400527,-5.646225368,25.29717017,2.262574566,20.96985659,25.29037752,29.64480213,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-13,2019,3.199265312,0.367424073,2.528420411,3.177725085,3.942090278,-6.784003221,0.730016458,-8.275185731,-6.747401651,-5.503039902,28.11131235,2.782649416,23.09861661,28.01418777,33.79896338,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-14,2019,2.468625587,0.274604668,1.911394944,2.471402475,2.998126747,-5.828526561,0.580469757,-6.970661706,-5.843822868,-4.660000151,24.80999173,2.316328544,20.14223725,24.85675944,29.44101715,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-15,2019,2.525333037,0.328012372,1.878949052,2.519787487,3.183424518,-5.874287595,0.682077466,-7.261217078,-5.870504048,-4.571529364,21.81243167,2.323662827,17.31161447,21.78787864,26.38305291,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-16,2019,1.922830399,0.241529003,1.441954936,1.926580521,2.363128587,-5.428448173,0.602628468,-6.509026997,-5.443895129,-4.229403975,22.27985601,2.342014067,17.71701994,22.34257126,26.49582408,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-17,2019,2.601315997,0.321141905,1.978698943,2.595701489,3.236994477,-6.8070364,0.745960611,-8.258895695,-6.79620384,-5.337825345,26.00121333,2.691429764,20.7260482,25.94766443,31.3399988,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-18,2019,0.557515348,0.149937248,0.263294092,0.560437117,0.852399924,-5.417408449,0.688407864,-6.75587943,-5.414637106,-3.982737349,23.15450909,2.734438558,17.72845471,23.14426177,28.54733366,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-19,2019,1.910914572,0.276282371,1.387999821,1.906573879,2.445443861,-6.541222141,0.777375893,-8.030380423,-6.519558966,-5.022801491,25.57393755,2.874418237,19.95268127,25.55198057,31.0039126,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-20,2019,2.000683228,0.241717663,1.534422725,1.991400225,2.496114983,-6.197170839,0.652608138,-7.575120922,-6.170454093,-4.942303478,23.6697698,2.363485709,19.15845122,23.58721103,28.4616775,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-21,2019,2.195142498,0.270967148,1.6520442,2.191449969,2.754085156,-6.28871897,0.686081659,-7.673398665,-6.281385285,-4.943253476,25.95043763,2.609708296,20.77233854,25.88524673,31.3660411,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-22,2019,2.36796484,0.287858937,1.866766442,2.34977727,2.960949621,-6.18125374,0.681657705,-7.576135093,-6.120013343,-4.976184341,27.70165286,2.780896967,22.68024118,27.50622681,33.52665675,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-23,2019,2.074830306,0.254479774,1.605500021,2.066605398,2.576830843,-5.001264203,0.551242486,-6.08018362,-4.977439003,-3.950596666,23.76900728,2.382550753,19.25429722,23.75730726,28.52452725,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-24,2019,2.349584337,0.283741242,1.79117075,2.369738121,2.880282319,-5.820554243,0.61905564,-6.989296485,-5.858374389,-4.622486375,25.34726533,2.520463958,20.48055831,25.51029158,30.27624113,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-25,2019,2.435105462,0.259764036,1.920698743,2.437636961,2.939873003,-6.067692562,0.575279293,-7.188126193,-6.092431847,-4.935511295,25.71381975,2.310065406,20.9725701,25.76854404,30.20817788,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-26,2019,2.062027943,0.267644759,1.525272962,2.056261643,2.585752356,-5.878147727,0.663423864,-7.208578186,-5.891597359,-4.515351097,22.58845645,2.414417546,17.68860587,22.64817137,27.4146661,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-27,2019,2.211001708,0.281109054,1.691592339,2.199800402,2.795047908,-6.727193542,0.757964791,-8.262353587,-6.687700554,-5.305066556,25.53884828,2.743613187,20.42833564,25.34905346,30.99790844,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-28,2019,1.227556661,0.178727599,0.878036404,1.223828446,1.575608952,-5.835248412,0.643233366,-7.092267433,-5.847143619,-4.588346178,26.16245747,2.711446441,20.83765035,26.14083345,31.5909928,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-29,2019,1.150831945,0.175109789,0.796660235,1.154931686,1.480679578,-5.063215473,0.562742175,-6.096949176,-5.086316891,-3.96471926,22.60854667,2.371227235,17.69282633,22.63889974,27.01015558,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-30,2019,1.589472613,0.20430012,1.18539808,1.589183412,2.002755543,-5.480421675,0.571586012,-6.65707745,-5.479002595,-4.355080515,26.50720726,2.540638935,21.52157253,26.50359398,31.58983942,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-08-31,2019,2.630872919,0.29670278,2.065825805,2.617683479,3.236517111,-5.914442773,0.616829146,-7.199143725,-5.872960926,-4.781359932,28.07052381,2.691051783,23.06951222,27.93183859,33.6783111,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-09-01,2019,2.657167097,0.288767937,2.088523548,2.665676865,3.202277406,-6.118536493,0.609370333,-7.258218312,-6.131085045,-4.931028016,26.72659749,2.543261875,21.59423072,26.83384892,31.48525131,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-09-02,2019,2.278033479,0.234377769,1.844411864,2.272647297,2.787252052,-5.854685746,0.568211688,-7.046115282,-5.854602256,-4.786533297,25.57847465,2.365969181,21.04655624,25.60501266,30.35265835,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-09-03,2019,-0.196199327,0.144509722,-0.490655103,-0.19078106,0.076469992,-0.89296736,0.446773028,-1.819455033,-0.882092322,-0.125792573,1.448060855,0.823918117,0.147207064,1.374823856,3.166143499,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-09-04,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-09-05,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim14,2019-09-06,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't end when expected; NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-05-31,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't start when expected,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-01,2019,-0.117854946,0.049173891,-0.213497459,-0.120061996,-0.011548362,-0.254301836,0.178602575,-0.637084631,-0.241102221,0.065776175,4.149083703,1.513744236,1.468973549,4.043279101,7.413495445,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-02,2019,-0.120372659,0.05227366,-0.219989927,-0.119377291,-0.015559272,-0.262645872,0.183560519,-0.656336226,-0.255696084,0.070937009,4.584743268,1.566245348,1.729931224,4.531880059,7.980780298,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-03,2019,-0.04353253,0.044261989,-0.129397362,-0.043043234,0.039422352,-0.37462868,0.161116754,-0.687314249,-0.376079553,-0.06997792,4.377128032,1.451848451,1.637624833,4.408717615,7.081016211,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-04,2019,-0.152911223,0.055284012,-0.251177017,-0.157420525,-0.035836182,-0.098856646,0.187955993,-0.536990924,-0.071845332,0.18031011,2.416886199,1.454521246,0.292414319,2.248422405,5.793581012,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-05,2019,-0.101563771,0.051836671,-0.204328574,-0.101812897,-0.002782935,-0.290952298,0.264753514,-0.812225551,-0.301138071,0.194764507,4.147450957,2.315959002,0.040706403,4.217559916,8.532630065,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-06,2019,-0.130856811,0.051945947,-0.234159004,-0.131647075,-0.031208187,-0.307482447,0.185315505,-0.66929989,-0.301204903,0.025599101,4.386411722,1.519508147,1.692958152,4.357839167,7.304670001,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-07,2019,-0.131578884,0.05584777,-0.235331261,-0.133454913,-0.021640022,-0.166503273,0.18040326,-0.536706915,-0.155573056,0.13241643,2.842858043,1.404608528,0.594132434,2.754292302,5.700434109,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-08,2019,-0.167057225,0.055867184,-0.280064797,-0.167356637,-0.056650116,-0.05345746,0.161015608,-0.380091182,-0.042835124,0.227955024,1.833860913,1.104871549,0.052210582,1.797452155,4.111905176,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-09,2019,-0.158264858,0.045022972,-0.239441539,-0.159818977,-0.067089058,0.088491628,0.126943716,-0.204771306,0.112462471,0.27214391,1.118638717,0.883152415,0.036510981,0.918923941,3.246038334,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-10,2019,-0.135052446,0.052751782,-0.23676517,-0.135810448,-0.024718313,-0.050474579,0.170072809,-0.4052182,-0.052117107,0.241431696,2.090464066,1.27548333,0.136738468,2.05247969,4.821082038,NA,NA,NA,NA,NA,NA,NA,NA
